MONTH,DAY_OF_MONTH,DAY_OF_WEEK,UNIQUE_CARRIER,DISTANCE,ORIGIN_CITY_TIME_ZONE,DEST_CITY_TIME_ZONE,SCHD_ARR_TIME_UTC_MINUTES,EXPECTED_DURATION,NEW_ORIGIN,NEW_DEST,ARR_DELAY_CLS
5,23,2,WN,534.0,America/New_York,America/New_York,1317,107,Other,ATL,1
4,7,6,DL,153.0,America/New_York,America/New_York,1004,52,Other,ATL,0
7,11,2,EV,448.0,America/Chicago,America/New_York,956,93,Other,ATL,0
5,1,1,OO,147.0,America/Chicago,America/New_York,789,73,Other,ATL,1
7,30,7,DL,404.0,America/New_York,America/New_York,1448,70,ATL,MCO,0
4,6,5,WN,946.0,America/New_York,America/New_York,1289,226,ATL,BOS,1
7,18,2,DL,341.0,America/Chicago,America/New_York,962,156,Other,ATL,1
7,11,2,DL,2182.0,America/Los_Angeles,America/New_York,1198,320,Other,ATL,1
2,5,1,WN,153.0,America/New_York,America/New_York,1023,18,Other,ATL,0
3,23,5,NK,594.0,America/New_York,America/Detroit,822,133,ATL,Other,1
11,18,6,DL,134.0,America/New_York,America/Chicago,277,66,ATL,Other,1
12,8,5,WN,594.0,America/New_York,America/Detroit,1587,334,ATL,Other,1
5,21,7,DL,594.0,America/New_York,America/New_York,941,105,Other,ATL,0
8,2,3,DL,761.0,America/Chicago,America/New_York,1501,108,Other,ATL,0
10,6,5,UA,2139.0,America/Los_Angeles,America/New_York,657,309,Other,ATL,1
2,8,4,9E,551.0,America/Chicago,America/New_York,1522,109,Other,ATL,0
3,18,7,WN,581.0,America/New_York,America/New_York,976,90,ATL,FLL,0
6,18,7,DL,404.0,America/New_York,America/New_York,1458,87,ATL,MCO,0
11,6,1,AA,762.0,America/New_York,America/New_York,1619,191,ATL,LGA,1
3,29,4,DL,581.0,America/New_York,America/New_York,1368,91,ATL,FLL,0
10,3,2,DL,377.0,America/New_York,America/New_York,728,64,Other,ATL,0
12,11,1,WN,406.0,America/New_York,America/New_York,1424,79,ATL,Other,0
6,8,4,OO,227.0,America/New_York,America/New_York,1454,64,Other,ATL,0
2,15,4,DL,373.0,America/New_York,America/New_York,266,67,ATL,Other,0
3,1,4,DL,581.0,America/New_York,America/New_York,894,109,ATL,FLL,1
3,14,3,WN,577.0,America/New_York,America/New_York,1113,91,Other,ATL,0
1,12,5,DL,404.0,America/New_York,America/New_York,1064,76,MCO,ATL,0
2,8,4,DL,304.0,America/New_York,America/New_York,1167,51,ATL,Other,0
7,2,7,DL,1184.0,America/Denver,America/New_York,847,136,Other,ATL,0
7,27,4,DL,425.0,America/Chicago,America/New_York,1101,85,Other,ATL,0
6,25,7,WN,721.0,America/Chicago,America/New_York,294,106,Other,ATL,1
8,4,5,EV,563.0,America/New_York,America/Chicago,130,86,ATL,Other,0
3,4,7,9E,152.0,America/New_York,America/New_York,1335,61,ATL,Other,1
11,16,4,DL,214.0,America/Chicago,America/New_York,1289,37,Other,ATL,0
1,30,2,OO,227.0,America/New_York,America/New_York,1413,50,Other,ATL,0
10,25,3,DL,373.0,America/New_York,America/New_York,674,78,Other,ATL,0
7,24,1,DL,1892.0,America/Los_Angeles,America/New_York,1305,336,Other,ATL,1
3,18,7,DL,404.0,America/New_York,America/New_York,1494,79,MCO,ATL,0
2,4,7,9E,331.0,America/New_York,America/New_York,1523,195,Other,ATL,1
5,23,2,EV,780.0,America/New_York,America/New_York,1232,176,ATL,Other,1
5,19,5,DL,2139.0,America/Los_Angeles,America/New_York,1639,327,Other,ATL,1
5,23,2,DL,214.0,America/New_York,America/Chicago,1094,124,ATL,Other,1
4,30,1,WN,404.0,America/New_York,America/New_York,781,78,MCO,ATL,0
6,1,4,DL,731.0,America/Chicago,America/New_York,1507,206,Other,ATL,1
10,5,4,DL,526.0,America/New_York,America/New_York,1313,93,ATL,Other,0
6,25,7,DL,1199.0,America/Denver,America/New_York,1557,133,Other,ATL,0
3,12,1,DL,332.0,America/Chicago,America/New_York,1035,91,Other,ATL,1
4,13,5,AA,666.0,America/New_York,America/New_York,1251,98,Other,ATL,0
6,28,3,DL,526.0,America/New_York,America/New_York,1361,102,Other,ATL,1
2,28,3,DL,259.0,America/New_York,America/New_York,1019,99,ATL,Other,1
8,28,1,DL,432.0,America/Indiana/Indianapolis,America/New_York,1470,68,Other,ATL,0
1,15,1,DL,692.0,America/Chicago,America/New_York,1180,79,Other,ATL,0
4,5,4,WN,721.0,America/Chicago,America/New_York,1083,233,Other,ATL,1
1,18,4,DL,721.0,America/New_York,America/Chicago,1248,121,ATL,Other,0
12,22,5,DL,1747.0,America/New_York,America/Los_Angeles,1525,243,ATL,Other,0
9,7,4,DL,746.0,America/New_York,America/New_York,1471,208,Other,ATL,1
1,25,4,DL,240.0,America/Chicago,America/New_York,988,45,Other,ATL,0
7,4,2,WN,669.0,America/Chicago,America/New_York,1403,109,Other,ATL,0
1,22,1,DL,1199.0,America/Denver,America/New_York,1363,153,Other,ATL,0
6,21,3,DL,1947.0,America/New_York,America/Los_Angeles,1021,274,ATL,Other,0
8,15,2,DL,760.0,America/New_York,America/New_York,1290,134,ATL,Other,0
4,16,1,DL,259.0,America/New_York,America/New_York,1077,66,ATL,Other,1
5,30,2,DL,432.0,America/Indiana/Indianapolis,America/New_York,1166,152,Other,ATL,1
6,17,6,DL,853.0,America/New_York,America/New_York,1018,121,ATL,Other,0
10,17,2,WN,404.0,America/New_York,America/New_York,1096,68,MCO,ATL,0
9,27,3,DL,356.0,America/New_York,America/New_York,804,60,Other,ATL,0
4,10,2,OO,170.0,America/New_York,America/Chicago,920,54,ATL,Other,0
1,21,7,YV,534.0,America/New_York,America/New_York,888,68,Other,ATL,0
6,29,4,DL,321.0,America/New_York,America/Kentucky/Louisville,1171,100,ATL,Other,1
9,23,6,WN,481.0,America/New_York,America/New_York,1003,84,ATL,Other,0
11,10,5,WN,692.0,America/Chicago,America/New_York,838,104,Other,ATL,0
2,3,6,DL,606.0,America/Chicago,America/New_York,803,86,ORD,ATL,0
10,21,6,DL,594.0,America/Detroit,America/New_York,1184,113,Other,ATL,0
6,26,1,DL,153.0,America/New_York,America/New_York,1009,36,Other,ATL,0
6,19,1,DL,666.0,America/New_York,America/New_York,1024,136,ATL,Other,1
2,7,3,DL,874.0,America/Chicago,America/New_York,1192,152,Other,ATL,1
3,30,5,UA,746.0,America/New_York,America/New_York,1030,124,Other,ATL,0
10,5,4,DL,1587.0,America/New_York,America/Phoenix,1629,194,ATL,Other,0
10,17,2,DL,746.0,America/New_York,America/New_York,856,119,Other,ATL,0
6,26,1,DL,554.0,America/New_York,America/New_York,958,85,ATL,Other,0
5,25,4,DL,1587.0,America/New_York,America/Phoenix,412,271,ATL,Other,1
12,4,1,DL,721.0,America/New_York,America/Chicago,1074,108,ATL,Other,0
8,28,1,B6,946.0,America/New_York,America/New_York,1541,107,ATL,BOS,0
12,5,2,DL,594.0,America/New_York,America/New_York,930,101,ATL,Other,0
10,19,4,DL,696.0,America/Chicago,America/New_York,1031,128,Other,ATL,1
4,28,6,DL,332.0,America/New_York,America/Chicago,1114,58,ATL,Other,0
12,22,5,WN,874.0,America/Chicago,America/New_York,840,116,Other,ATL,0
5,12,5,OO,1199.0,America/New_York,America/Denver,1590,185,ATL,Other,0
7,19,3,DL,356.0,America/New_York,America/New_York,980,56,ATL,Other,0
1,14,7,DL,152.0,America/New_York,America/New_York,1357,20,Other,ATL,0
10,1,7,DL,594.0,America/Detroit,America/New_York,1339,105,Other,ATL,0
8,22,2,EV,106.0,America/New_York,America/New_York,1109,35,ATL,Other,0
7,10,1,DL,526.0,America/New_York,America/New_York,817,108,ATL,Other,1
1,24,3,DL,223.0,America/New_York,America/New_York,1140,63,Other,ATL,0
8,22,2,WN,946.0,America/New_York,America/New_York,1220,173,ATL,BOS,1
6,18,7,WN,813.0,America/New_York,America/Chicago,907,140,ATL,Other,1
6,26,1,WN,762.0,America/New_York,America/New_York,1259,93,ATL,LGA,0
1,9,2,DL,453.0,America/Chicago,America/New_York,1184,100,Other,ATL,0
9,17,7,DL,271.0,America/New_York,America/Chicago,1480,73,ATL,Other,0
11,5,7,DL,226.0,America/New_York,America/New_York,1275,82,Other,ATL,0
8,16,3,DL,453.0,America/Chicago,America/New_York,1410,70,Other,ATL,0
5,11,4,DL,484.0,America/New_York,America/Chicago,813,84,ATL,Other,0
4,14,6,DL,692.0,America/New_York,America/Chicago,280,127,ATL,Other,0
9,27,3,DL,259.0,America/New_York,America/New_York,1252,94,ATL,Other,1
4,26,4,WN,270.0,America/New_York,America/New_York,1177,101,ATL,Other,1
3,7,3,DL,594.0,America/Detroit,America/New_York,1097,181,Other,ATL,1
11,25,6,DL,503.0,America/Chicago,America/New_York,792,75,Other,ATL,0
6,29,4,WN,153.0,America/New_York,America/New_York,253,65,ATL,Other,1
2,7,3,DL,645.0,America/New_York,America/Detroit,1056,133,ATL,Other,1
11,10,5,DL,762.0,America/New_York,America/New_York,782,128,ATL,LGA,0
10,30,1,DL,226.0,America/New_York,America/New_York,764,73,ATL,CLT,0
4,12,4,DL,373.0,America/New_York,America/New_York,1171,71,ATL,Other,0
7,20,4,DL,425.0,America/New_York,America/Chicago,262,87,ATL,Other,0
5,10,3,OO,147.0,America/Chicago,America/New_York,1203,60,Other,ATL,1
2,25,7,DL,1199.0,America/New_York,America/Denver,1513,216,ATL,Other,1
8,14,1,DL,859.0,America/New_York,America/New_York,1568,194,Other,ATL,1
7,28,5,DL,134.0,America/New_York,America/Chicago,861,49,ATL,Other,0
7,25,2,DL,516.0,America/New_York,America/New_York,191,129,ATL,Other,1
3,7,3,DL,528.0,America/New_York,America/New_York,762,110,Other,ATL,0
4,29,7,DL,853.0,America/New_York,America/New_York,228,162,ATL,Other,1
8,14,1,DL,356.0,America/New_York,America/New_York,1120,170,ATL,Other,1
10,8,7,WN,577.0,America/New_York,America/New_York,734,95,Other,ATL,0
8,13,7,OO,170.0,America/Chicago,America/New_York,779,64,Other,ATL,0
3,8,4,WN,577.0,America/New_York,America/New_York,1315,107,Other,ATL,0
7,7,5,DL,1747.0,America/Los_Angeles,America/New_York,925,374,Other,ATL,1
4,26,4,WN,577.0,America/New_York,America/New_York,725,125,ATL,Other,1
4,5,4,9E,300.0,America/New_York,America/New_York,1359,72,ATL,Other,0
5,31,3,DL,270.0,America/New_York,America/New_York,1427,114,ATL,Other,1
5,14,7,WN,696.0,America/New_York,America/Chicago,1266,114,ATL,Other,0
11,10,5,DL,453.0,America/Chicago,America/New_York,1150,72,Other,ATL,0
10,5,4,DL,859.0,America/New_York,America/New_York,1203,120,ATL,Other,0
4,18,3,DL,692.0,America/New_York,America/Chicago,1382,116,ATL,Other,0
10,19,4,DL,164.0,America/New_York,America/New_York,217,45,ATL,Other,0
2,25,7,DL,304.0,America/New_York,America/New_York,298,74,ATL,Other,1
8,21,1,DL,356.0,America/New_York,America/New_York,1038,75,Other,ATL,0
1,29,1,DL,526.0,America/New_York,America/New_York,1095,97,ATL,Other,1
12,7,4,OO,147.0,America/New_York,America/Chicago,257,63,ATL,Other,0
11,28,2,DL,134.0,America/Chicago,America/New_York,714,29,Other,ATL,0
12,23,6,WN,526.0,America/New_York,America/New_York,864,103,Other,ATL,0
11,28,2,DL,761.0,America/Chicago,America/New_York,132,110,Other,ATL,0
10,8,7,UA,746.0,America/New_York,America/New_York,1544,201,ATL,Other,1
12,12,2,DL,304.0,America/New_York,America/New_York,1473,66,ATL,Other,0
10,29,7,DL,526.0,America/New_York,America/New_York,1347,114,ATL,Other,1
1,11,4,DL,341.0,America/Chicago,America/New_York,1539,106,Other,ATL,1
9,14,4,DL,640.0,America/Detroit,America/New_York,1412,100,Other,ATL,0
4,27,5,DL,620.0,America/New_York,America/New_York,1082,115,Other,ATL,0
8,17,4,WN,762.0,America/New_York,America/New_York,143,110,LGA,ATL,0
2,8,4,DL,640.0,America/Detroit,America/New_York,885,110,Other,ATL,0
7,27,4,DL,214.0,America/New_York,America/New_York,811,62,ATL,SAV,0
10,2,1,WN,481.0,America/New_York,America/New_York,1093,75,Other,ATL,0
7,22,6,DL,153.0,America/New_York,America/New_York,1220,63,ATL,Other,1
12,26,2,DL,761.0,America/New_York,America/Chicago,307,140,ATL,Other,0
2,7,3,OO,377.0,America/New_York,America/New_York,476,283,Other,ATL,1
11,17,5,OO,551.0,America/Chicago,America/New_York,1284,77,Other,ATL,0
6,11,7,EV,250.0,America/New_York,America/Chicago,823,80,ATL,Other,1
1,23,2,WN,762.0,America/New_York,America/New_York,1326,178,LGA,ATL,1
5,3,3,DL,214.0,America/New_York,America/New_York,971,63,ATL,SAV,0
5,21,7,DL,516.0,America/New_York,America/New_York,1494,152,ATL,Other,1
3,19,1,DL,1947.0,America/New_York,America/Los_Angeles,480,380,ATL,Other,1
5,23,2,DL,356.0,America/New_York,America/New_York,1120,75,Other,ATL,0
3,4,7,DL,332.0,America/New_York,America/Chicago,1366,81,ATL,Other,0
5,1,1,DL,731.0,America/New_York,America/Chicago,260,114,ATL,DFW,0
5,15,1,AA,226.0,America/New_York,America/New_York,1087,101,ATL,CLT,1
10,16,1,DL,432.0,America/New_York,America/Indiana/Indianapolis,1215,80,ATL,Other,1
12,6,3,DL,484.0,America/New_York,America/Chicago,1341,68,ATL,Other,0
1,5,5,DL,425.0,America/New_York,America/Chicago,847,78,ATL,Other,0
6,23,5,DL,689.0,America/Chicago,America/New_York,881,89,Other,ATL,0
5,1,1,DL,577.0,America/New_York,America/New_York,661,97,Other,ATL,0
7,9,7,DL,577.0,America/New_York,America/New_York,1305,83,Other,ATL,0
8,4,5,EV,773.0,America/Chicago,America/New_York,201,94,ORD,SAV,0
11,30,4,DL,515.0,America/New_York,America/New_York,1332,67,ATL,Other,0
8,17,4,WN,547.0,America/New_York,America/New_York,996,105,Other,ATL,0
4,8,7,DL,223.0,America/New_York,America/New_York,1209,46,Other,ATL,0
3,20,2,UA,606.0,America/Chicago,America/New_York,766,112,ORD,ATL,0
7,1,6,WN,425.0,America/Chicago,America/New_York,1397,136,Other,ATL,1
6,29,4,EV,563.0,America/Chicago,America/New_York,1218,213,Other,ATL,1
6,26,1,OO,164.0,America/New_York,America/New_York,1230,82,ATL,Other,1
3,12,1,9E,147.0,America/Chicago,America/New_York,794,70,Other,ATL,0
2,12,1,DL,425.0,America/New_York,America/Chicago,1011,80,ATL,Other,0
6,13,2,WN,591.0,America/Chicago,America/New_York,178,151,Other,ATL,1
8,18,5,DL,332.0,America/New_York,America/Chicago,971,69,ATL,Other,0
5,11,4,B6,718.0,America/New_York,America/New_York,1095,152,SAV,Other,1
10,10,2,DL,270.0,America/New_York,America/New_York,873,72,Other,ATL,0
2,22,4,DL,534.0,America/New_York,America/New_York,1109,82,Other,ATL,0
2,22,4,DL,192.0,America/New_York,America/New_York,965,114,Other,ATL,1
8,23,3,DL,432.0,America/New_York,America/New_York,173,68,ATL,Other,0
12,22,5,EV,304.0,America/New_York,America/New_York,257,51,ATL,Other,0
3,10,6,DL,731.0,America/New_York,America/Chicago,1465,141,ATL,DFW,0
6,28,3,EV,773.0,America/Chicago,America/New_York,839,92,ORD,SAV,0
10,4,3,OO,448.0,America/Chicago,America/New_York,1136,113,Other,ATL,1
10,3,2,DL,645.0,America/New_York,America/Detroit,928,110,ATL,Other,0
12,14,4,DL,406.0,America/New_York,America/New_York,1255,58,ATL,Other,0
2,21,3,DL,425.0,America/New_York,America/Chicago,1257,64,ATL,Other,0
3,10,6,DL,341.0,America/New_York,America/Chicago,975,55,ATL,Other,0
2,24,6,DL,484.0,America/New_York,America/Chicago,380,120,ATL,Other,1
3,26,1,EV,508.0,America/New_York,America/New_York,902,84,ATL,Other,0
3,17,6,DL,606.0,America/Chicago,America/New_York,1152,105,ORD,ATL,1
7,15,6,EV,761.0,America/New_York,America/Chicago,1411,183,ATL,Other,1
5,7,7,DL,1547.0,America/Puerto_Rico,America/New_York,877,212,Other,ATL,0
3,25,7,YV,534.0,America/New_York,America/New_York,288,192,ATL,Other,1
4,18,3,DL,2139.0,America/Los_Angeles,America/New_York,1140,242,Other,ATL,0
12,4,1,AA,731.0,America/Chicago,America/New_York,1355,125,Other,ATL,1
6,16,5,EV,780.0,America/New_York,America/New_York,1529,137,Other,ATL,0
1,19,5,DL,373.0,America/New_York,America/New_York,1112,73,Other,ATL,0
1,3,3,DL,731.0,America/Chicago,America/New_York,129,124,Other,ATL,0
12,21,4,DL,406.0,America/New_York,America/New_York,814,65,ATL,Other,0
2,9,5,DL,707.0,America/New_York,America/Chicago,969,110,ATL,Other,0
5,21,7,DL,581.0,America/New_York,America/New_York,1100,92,FLL,ATL,0
12,12,2,EV,304.0,America/New_York,America/New_York,838,53,ATL,Other,0
2,1,4,WN,692.0,America/New_York,America/Chicago,929,118,ATL,Other,0
12,13,3,DL,946.0,America/New_York,America/New_York,1510,124,ATL,BOS,0
4,25,3,OO,551.0,America/New_York,America/Chicago,1334,83,ATL,Other,0
4,29,7,DL,356.0,America/New_York,America/New_York,956,70,Other,ATL,0
4,7,6,DL,321.0,America/New_York,America/Kentucky/Louisville,1193,49,ATL,Other,0
11,7,2,EV,508.0,America/New_York,America/New_York,1453,117,Other,ATL,0
2,9,5,9E,223.0,America/New_York,America/New_York,243,41,ATL,Other,0
10,14,6,DL,444.0,America/New_York,America/New_York,1280,58,ATL,Other,0
3,17,6,DL,545.0,America/New_York,America/New_York,1244,83,ATL,Other,0
8,12,6,WN,696.0,America/Chicago,America/New_York,1069,110,Other,ATL,0
9,14,4,DL,813.0,America/Chicago,America/New_York,1436,110,Other,ATL,0
9,22,5,WN,813.0,America/New_York,America/Chicago,1347,182,ATL,Other,1
5,4,4,WN,270.0,America/New_York,America/New_York,975,74,Other,ATL,0
3,31,6,DL,577.0,America/New_York,America/New_York,843,118,ATL,Other,1
3,13,2,DL,406.0,America/New_York,America/New_York,1458,89,Other,ATL,0
10,16,1,WN,1747.0,America/Los_Angeles,America/New_York,1112,224,Other,ATL,0
2,4,7,DL,696.0,America/New_York,America/Chicago,238,148,ATL,Other,1
1,9,2,DL,1892.0,America/New_York,America/Los_Angeles,259,258,ATL,Other,0
8,29,2,DL,214.0,America/New_York,America/New_York,176,38,ATL,SAV,0
7,4,2,WN,591.0,America/New_York,America/Chicago,335,186,ATL,Other,1
12,19,2,AA,606.0,America/Chicago,America/New_York,389,129,ORD,ATL,1
1,14,7,DL,366.0,America/New_York,America/New_York,1177,56,ATL,Other,0
6,13,2,DL,214.0,America/Chicago,America/New_York,692,62,Other,ATL,0
10,1,7,OO,147.0,America/Chicago,America/New_York,1182,53,Other,ATL,0
11,22,3,DL,721.0,America/New_York,America/Chicago,885,96,ATL,Other,0
9,13,3,EV,780.0,America/New_York,America/New_York,1265,272,Other,ATL,1
11,25,6,WN,813.0,America/New_York,America/Chicago,115,104,ATL,Other,0
5,4,4,DL,581.0,America/New_York,America/New_York,1018,133,FLL,ATL,1
6,14,3,DL,271.0,America/New_York,America/Chicago,918,69,ATL,Other,0
11,8,3,DL,357.0,America/New_York,America/New_York,830,108,Other,ATL,1
8,25,5,DL,192.0,America/New_York,America/New_York,1121,27,ATL,Other,0
8,25,5,WN,813.0,America/New_York,America/Chicago,1297,132,ATL,Other,1
1,26,5,9E,500.0,America/Chicago,America/New_York,1468,66,Other,ATL,0
8,16,3,OO,773.0,America/Chicago,America/New_York,249,134,ORD,SAV,0
11,18,6,NK,689.0,America/Chicago,America/New_York,363,135,Other,ATL,1
9,30,6,DL,404.0,America/New_York,America/New_York,1456,110,ATL,MCO,1
10,8,7,DL,404.0,America/New_York,America/New_York,1206,126,ATL,MCO,1
8,9,3,DL,373.0,America/New_York,America/New_York,1270,52,ATL,Other,0
10,27,5,OO,551.0,America/Chicago,America/New_York,843,109,Other,ATL,0
6,22,4,DL,746.0,America/New_York,America/New_York,1538,129,ATL,Other,0
5,5,5,OO,302.0,America/Chicago,America/New_York,1411,77,Other,ATL,0
8,16,3,DL,907.0,America/New_York,America/Chicago,470,224,ATL,Other,1
7,8,6,WN,554.0,America/New_York,America/New_York,1016,112,ATL,Other,0
4,16,1,DL,606.0,America/New_York,America/Chicago,889,106,ATL,ORD,0
8,14,1,DL,341.0,America/Chicago,America/New_York,796,69,Other,ATL,0
10,6,5,DL,192.0,America/New_York,America/New_York,810,68,Other,ATL,0
7,28,5,UA,606.0,America/New_York,America/Chicago,1023,183,ATL,ORD,1
5,22,1,DL,356.0,America/New_York,America/New_York,283,144,ATL,Other,1
1,27,6,DL,782.0,America/New_York,America/Chicago,184,116,ATL,Other,0
12,5,2,DL,143.0,America/New_York,America/New_York,853,49,Other,ATL,0
8,6,7,DL,594.0,America/Detroit,America/New_York,1239,112,Other,ATL,0
10,5,4,WN,577.0,America/New_York,America/New_York,1242,73,ATL,Other,0
11,28,2,DL,340.0,America/Chicago,America/New_York,903,87,Other,ATL,1
5,6,6,DL,214.0,America/New_York,America/New_York,1082,116,SAV,ATL,1
6,18,7,DL,1587.0,America/New_York,America/Phoenix,297,204,ATL,Other,0
5,18,4,F9,689.0,America/Chicago,America/New_York,1509,94,Other,ATL,0
5,9,2,DL,762.0,America/New_York,America/New_York,853,140,LGA,ATL,0
7,23,7,WN,484.0,America/New_York,America/Chicago,967,94,ATL,Other,0
2,25,7,YV,689.0,America/New_York,America/Chicago,1560,144,ATL,Other,0
3,11,7,DL,762.0,America/New_York,America/New_York,1568,189,LGA,ATL,1
3,11,7,DL,240.0,America/New_York,America/Chicago,134,90,ATL,Other,1
2,8,4,DL,946.0,America/New_York,America/New_York,1036,155,Other,ATL,0
1,15,1,DL,306.0,America/New_York,America/New_York,1040,100,Other,ATL,1
6,3,6,DL,515.0,America/New_York,America/New_York,107,76,ATL,Other,0
4,24,2,WN,515.0,America/New_York,America/New_York,1533,105,Other,ATL,0
5,5,5,OO,106.0,America/New_York,America/New_York,1432,84,ATL,Other,1
2,7,3,DL,594.0,America/New_York,America/New_York,1536,258,Other,ATL,1
5,20,6,DL,356.0,America/New_York,America/New_York,759,77,Other,ATL,0
12,13,3,WN,406.0,America/New_York,America/New_York,1403,110,Other,ATL,1
4,21,6,WN,406.0,America/New_York,America/New_York,1386,92,Other,ATL,1
11,12,7,DL,743.0,America/New_York,America/Chicago,1019,136,ATL,Other,1
10,17,2,AA,731.0,America/New_York,America/Chicago,794,146,ATL,DFW,1
1,15,1,AA,1587.0,America/Phoenix,America/New_York,1171,178,Other,ATL,0
6,5,1,UA,746.0,America/New_York,America/New_York,217,171,ATL,Other,1
8,26,6,EV,707.0,America/New_York,America/Chicago,1008,117,ATL,Other,0
10,18,3,AA,226.0,America/New_York,America/New_York,953,48,ATL,CLT,0
5,5,5,AA,594.0,America/New_York,America/New_York,1223,172,ATL,Other,1
12,26,2,B6,946.0,America/New_York,America/New_York,1248,153,ATL,BOS,1
6,17,6,DL,332.0,America/New_York,America/Chicago,1133,70,ATL,Other,0
7,11,2,DL,406.0,America/New_York,America/New_York,812,71,ATL,Other,0
10,4,3,DL,134.0,America/Chicago,America/New_York,657,29,Other,ATL,0
2,23,5,DL,594.0,America/New_York,America/New_York,1046,90,ATL,Other,0
1,2,2,DL,581.0,America/New_York,America/New_York,132,127,FLL,ATL,1
8,10,4,DL,1027.0,America/New_York,America/New_York,181,113,ATL,Other,0
11,20,1,DL,2139.0,America/Los_Angeles,America/New_York,1614,250,Other,ATL,0
2,17,6,DL,214.0,America/New_York,America/New_York,709,51,SAV,ATL,0
5,12,5,AA,731.0,America/New_York,America/Chicago,852,137,ATL,DFW,0
